Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,H. Sahrasad,A reflection on a peripheral movement the “Save Aru” social movement 2013-2015 from a historical perspective,2019,Wacana,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081923003&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081923003&origin=inward,156,2025-04-16T06:13:31Z,Article,10.17510/wacana.v20i3.723,1411-2272,https://api.elsevier.com/content/abstract/scopus_id/85081923003,20,3,560,582,1,0.17,1,1,6,NA,NA,NA
9,L. Jimu,Fires in exotic forest plantations of Zimbabwe: Causes and management strategies,2018,World Development Perspectives,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S2452292917302539,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045577542&origin=inward,111,2025-04-16T06:13:31Z,Article,10.1016/j.wdp.2018.04.006,2452-2929,https://api.elsevier.com/content/abstract/scopus_id/85045577542,9,NA,56,58,9,1.29,9,1,7,NA,NA,NA
0,S. Faria,Measurement Trials of Radiowave Propagation Through Pinus Pinaster Fuel Bed Under Fire,2022,"2022 16th European Conference on Antennas and Propagation, EuCAP 2022",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130618762&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130618762&origin=inward,129,2025-04-16T06:25:17Z,Conference Paper,NA,NA,https://api.elsevier.com/content/abstract/scopus_id/85130618762,NA,NA,NA,NA,0,0,0,1,3,NA,NA,NA
0,J.V. Pesha,Eco-Centric Landscaping: The Science and Strategy of 5-Meter Seed Ball Deployment,2023,"2023 International Conference on System, Computation, Automation and Networking, ICSCAN 2023",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185006578&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185006578&origin=inward,121,2025-04-16T06:25:17Z,Conference Paper,10.1109/ICSCAN58655.2023.10395387,NA,https://api.elsevier.com/content/abstract/scopus_id/85185006578,NA,NA,NA,NA,0,0,0,1,2,NA,NA,NA
2,B. Szaniecki,"Reassembling People, Redesigning Forests, Reforesting Democracy∗",2022,ACM International Conference Proceeding Series,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137155585&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137155585&origin=inward,86,2025-04-16T06:25:17Z,Conference Paper,10.1145/3537797.3537803,NA,https://api.elsevier.com/content/abstract/scopus_id/85137155585,2,NA,20,24,2,0.67,2,1,3,NA,NA,NA
3,L.O. Demarchi,Tovomita cornuta (Clusiaceae): a new and threatened species from the Amazonian campinaranas revealed by ecological field research,2022,Acta Botanica Brasilica,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125060481&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125060481&origin=inward,81,2025-04-16T06:25:17Z,Article,10.1590/0102-33062020abb0483,0102-3306,https://api.elsevier.com/content/abstract/scopus_id/85125060481,35,4,554,561,3,1,3,1,3,NA,NA,NA
2,B. Dzawanda,"An assessment of vegetation cover changes and soil erosion hazard in muzvezve sub-catchment area, Zimbabwe",2022,African Geographical Review,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097552615&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097552615&origin=inward,92,2025-04-16T06:25:17Z,Article,10.1080/19376812.2020.1856156,1937-6812,https://api.elsevier.com/content/abstract/scopus_id/85097552615,41,1,125,142,2,0.67,2,1,3,NA,NA,NA
5,A. Ramos,The Amazon under Bolsonaro,2021,Aisthesis,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140215163&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140215163&origin=inward,68,2025-04-16T06:25:17Z,Article,10.7764/Aisth.70.13,0568-3939,https://api.elsevier.com/content/abstract/scopus_id/85140215163,70,NA,287,310,5,1.25,5,1,4,NA,NA,NA
17,L. Sanford,"Democratization, Elections, and Public Goods: The Evidence from Deforestation",2023,American Journal of Political Science,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116942097&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116942097&origin=inward,23,2025-04-16T06:25:17Z,Article,10.1111/ajps.12662,0092-5853,https://api.elsevier.com/content/abstract/scopus_id/85116942097,67,3,748,763,17,8.5,17,1,2,NA,NA,NA
40,F.M. Pelicice,A political tsunami hits Amazon conservation,2021,Aquatic Conservation: Marine and Freshwater Ecosystems,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103199143&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103199143&origin=inward,8,2025-04-16T06:25:17Z,Article,10.1002/aqc.3565,1052-7613,https://api.elsevier.com/content/abstract/scopus_id/85103199143,31,5,1221,1229,40,10,40,1,4,NA,NA,NA
0,G. Pengpeng,The Political Opportunity Structure of Chinese Villages: A Case Study of Rightful Resistance in Northwest China,2021,Asian Perspective,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112795113&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112795113&origin=inward,133,2025-04-16T06:25:17Z,Article,10.1353/apr.2021.0030,0258-9184,https://api.elsevier.com/content/abstract/scopus_id/85112795113,45,3,643,670,0,0,0,1,4,NA,NA,NA
4,D. Tomsa,Democratic Regression and Environmental Politics in Indonesia,2023,Asian Studies Review,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152641955&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85152641955&origin=inward,71,2025-04-16T06:25:17Z,Article,10.1080/10357823.2023.2189690,1035-7823,https://api.elsevier.com/content/abstract/scopus_id/85152641955,47,4,740,760,4,2,4,1,2,NA,NA,NA
1,F. Martínez-Freiría,Fieldwork campaigns and citizen science data increase the distributional range of the elusive Vipera monticola in Morocco,2023,Basic and Applied Herpetology,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181933035&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85181933035&origin=inward,96,2025-04-16T06:25:17Z,Article,10.11160/bah.249,0213-6686,https://api.elsevier.com/content/abstract/scopus_id/85181933035,37,NA,95,105,1,0.5,1,1,2,NA,NA,NA
8,J. Morpurgo,The role of elections as drivers of tropical deforestation,2023,Biological Conservation,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0006320722003858,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148667685&origin=inward,51,2025-04-16T06:25:17Z,Article,10.1016/j.biocon.2022.109832,0006-3207,https://api.elsevier.com/content/abstract/scopus_id/85148667685,279,NA,NA,NA,8,4,8,1,2,NA,NA,NA
1,A.Y. Troumbis,Tropical deforestation: Elections vs. bad governance,2023,Biological Conservation,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0006320723001465,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85160821986&origin=inward,102,2025-04-16T06:25:17Z,Letter,10.1016/j.biocon.2023.110045,0006-3207,https://api.elsevier.com/content/abstract/scopus_id/85160821986,283,NA,NA,NA,1,0.5,1,1,2,NA,NA,NA
0,J. Morpurgo,Response letter to correspondence letter: “Tropical deforestation: elections vs. bad governance”,2023,Biological Conservation,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0006320723001556,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85161664996&origin=inward,126,2025-04-16T06:25:17Z,Letter,10.1016/j.biocon.2023.110054,0006-3207,https://api.elsevier.com/content/abstract/scopus_id/85161664996,283,NA,NA,NA,0,0,0,1,2,NA,NA,NA
6,P. Cuny,The alarming state of forest and wildlife in Côte d’Ivoire - synthesis of the results of the National Forest and Wildlife Inventory,2023,Bois et Forets des Tropiques,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168695986&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85168695986&origin=inward,59,2025-04-16T06:25:17Z,Article,10.19182/bft2023.355.a36939,0006-579X,https://api.elsevier.com/content/abstract/scopus_id/85168695986,355,1,47,72,6,3,6,1,2,NA,NA,NA
0,D. Louppe,Three decades of monitoring 22 native tree species planted in an arboretum in Korhogo in northern Côte d’Ivoire,2021,Bois et Forets des Tropiques,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113653465&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113653465&origin=inward,132,2025-04-16T06:25:17Z,Article,10.19182/bft2021.348.a36399,0006-579X,https://api.elsevier.com/content/abstract/scopus_id/85113653465,348,NA,79,105,0,0,0,1,4,NA,NA,NA
1,F. Ruf,"Covid-19, Living income differential and decline in income of cocoa producers in Côte d'Ivoire",2022,Cahiers Agricultures,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141238609&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141238609&origin=inward,108,2025-04-16T06:25:17Z,Article,10.1051/cagri/2022022,1166-7699,https://api.elsevier.com/content/abstract/scopus_id/85141238609,31,NA,NA,NA,1,0.33,1,1,3,NA,NA,NA
17,L.E.V.d. Souza,Violence and Illegal Deforestation: The Crimes of “Environmental Militias” in the Amazon Forest,2022,"Capitalism, Nature, Socialism",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119373120&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119373120&origin=inward,22,2025-04-16T06:25:17Z,Article,10.1080/10455752.2021.1980817,1045-5752,https://api.elsevier.com/content/abstract/scopus_id/85119373120,33,2,5,25,17,5.67,17,1,3,NA,NA,NA
0,H. El-Shayeb,Land-Coast-Deep-Sea: Restoration of Australia’s Great Barrier Reef in the Era of Mass Ecological Collapse,2022,Climate Change: The Social and Scientific Construct,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85153655991&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85153655991&origin=inward,127,2025-04-16T06:25:17Z,Book Chapter,10.1007/978-3-030-86290-9_11,NA,https://api.elsevier.com/content/abstract/scopus_id/85153655991,NA,NA,171,194,0,0,0,1,3,NA,NA,NA
1,J.D.P. Arguello,Towards Fire Identification Model in Satellite Images Using HPC Embedded Systems and AI,2022,Communications in Computer and Information Science,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146700833&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146700833&origin=inward,105,2025-04-16T06:25:17Z,Conference Paper,10.1007/978-3-031-23821-5_8,1865-0929,https://api.elsevier.com/content/abstract/scopus_id/85146700833,1660,NA,103,115,1,0.33,1,1,3,NA,NA,NA
46,D. Liu,Establishing a citywide street tree inventory with street view images and computer vision techniques,2023,"Computers, Environment and Urban Systems",NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0198971522001685,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143859415&origin=inward,5,2025-04-16T06:25:17Z,Article,10.1016/j.compenvurbsys.2022.101924,0198-9715,https://api.elsevier.com/content/abstract/scopus_id/85143859415,100,NA,NA,NA,46,23,46,1,2,NA,NA,NA
14,P.G.C. Ruggiero,Election cycles affect deforestation within Brazil's Atlantic Forest,2021,Conservation Letters,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118299260&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118299260&origin=inward,28,2025-04-16T06:25:17Z,Letter,10.1111/conl.12818,1755-263X,https://api.elsevier.com/content/abstract/scopus_id/85118299260,14,5,NA,NA,14,3.5,14,1,4,NA,NA,NA
6,T. Kubo,Conservation fundraising: Evidence from social media and traditional mail field experiments,2023,Conservation Letters,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144022725&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144022725&origin=inward,62,2025-04-16T06:25:17Z,Article,10.1111/conl.12931,1755-263X,https://api.elsevier.com/content/abstract/scopus_id/85144022725,16,1,NA,NA,6,3,6,1,2,NA,NA,NA
0,G. Bonanno,Some lessons learned and still to be learned about the role of forests and urban green areas during the COVID-19 pandemic,2023,Discover Sustainability,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179340922&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85179340922&origin=inward,123,2025-04-16T06:25:17Z,Article,10.1007/s43621-023-00172-4,2662-9984,https://api.elsevier.com/content/abstract/scopus_id/85179340922,4,1,NA,NA,0,0,0,1,2,NA,NA,NA
3,A.A. Akbar,The Fight Against Cop City,2023,Dissent,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159499278&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85159499278&origin=inward,78,2025-04-16T06:25:17Z,Article,10.1353/dss.2023.0011,0012-3846,https://api.elsevier.com/content/abstract/scopus_id/85159499278,70,2,62,70,3,1.5,3,1,2,NA,NA,NA
0,NA,"2023 5th International Conference on Resources and Environment Sciences, ICRES 2023",2023,E3S Web of Conferences,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172695025&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85172695025&origin=inward,124,2025-04-16T06:25:17Z,Conference Review,NA,2555-0403,https://api.elsevier.com/content/abstract/scopus_id/85172695025,422,NA,NA,NA,0,0,0,0,2,NA,NA,NA
0,L.G. Dmitrović,Boranka - the largest volunteer reforestation campaign in Europe in terms of the number of volunteers and the number of planted trees,2023,E3S Web of Conferences,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172682229&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85172682229&origin=inward,125,2025-04-16T06:25:17Z,Conference Paper,10.1051/e3sconf/202342202001,2555-0403,https://api.elsevier.com/content/abstract/scopus_id/85172682229,422,NA,NA,NA,0,0,0,1,2,NA,NA,NA
0,J. Vega,Structural attributes estimation in a natural tropical forest fragment using very high-resolution imagery from unmanned aircraft systems,2022,Earth Sciences Research Journal,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130422425&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130422425&origin=inward,130,2025-04-16T06:25:17Z,Article,10.15446/esrj.v26n1.95405,1794-6190,https://api.elsevier.com/content/abstract/scopus_id/85130422425,26,1,1,12,0,0,0,1,3,NA,NA,NA
23,E.B. Jiru,Soil and water conservation practice effects on soil physicochemical properties and crop yield in Ethiopia: review and synthesis,2022,Ecological Processes,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S2192170910000014,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124399262&origin=inward,13,2025-04-16T06:25:17Z,Review,10.1186/s13717-022-00364-2,2192-1709,https://api.elsevier.com/content/abstract/scopus_id/85124399262,11,1,NA,NA,23,7.67,23,1,3,NA,NA,NA
3,G. Zuquim,Effects of forest degradation on Amazonian ferns in a land-bridge island system as revealed by non-specialist inventories,2022,Ecological Solutions and Evidence,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130101939&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130101939&origin=inward,80,2025-04-16T06:25:17Z,Article,10.1002/2688-8319.12123,2688-8319,https://api.elsevier.com/content/abstract/scopus_id/85130101939,3,1,NA,NA,3,1,3,1,3,NA,NA,NA
4,M. Djebbouri,Predicting suitable habitats of the major forest trees in the Saïda region (Algeria): A reliable reforestation tool,2022,Ekologia Bratislava,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141422500&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141422500&origin=inward,74,2025-04-16T06:25:17Z,Article,10.2478/eko-2022-0024,1335-342X,https://api.elsevier.com/content/abstract/scopus_id/85141422500,41,3,236,246,4,1.33,4,1,3,NA,NA,NA
5,M. Fotos,Policy Alternatives to Improve Demand for Water-Related Ecosystem Services in the Panama Canal Watershed,2021,Emerging Markets for Ecosystem Services: A Case Study of the Panama Canal Watershed,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130930304&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130930304&origin=inward,69,2025-04-16T06:25:17Z,Book Chapter,10.1300/J091v25n01_09,NA,https://api.elsevier.com/content/abstract/scopus_id/85130930304,NA,NA,195,216,5,1.25,5,1,4,NA,NA,NA
6,Y. Dangiso,Assessing sustainable management practices of expert-introduced physical soil and water conservation measures,2023,Environmental Challenges,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S2667010023001038,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85175024016&origin=inward,58,2025-04-16T06:25:17Z,Article,10.1016/j.envc.2023.100780,2667-0100,https://api.elsevier.com/content/abstract/scopus_id/85175024016,13,NA,NA,NA,6,3,6,1,2,NA,NA,NA
2,T.P. Barnard,"A Spiteful Campaign: Agriculture, Forests, and Administering the Environment in Imperial Singapore and Malaya",2022,Environmental History,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130418114&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130418114&origin=inward,87,2025-04-16T06:25:17Z,Article,10.1086/719685,1084-5453,https://api.elsevier.com/content/abstract/scopus_id/85130418114,27,3,467,490,2,0.67,2,1,3,NA,NA,NA
43,N. Pichler,Polycyclic aromatic hydrocarbons (PAHs) in sediments of the amazon coast: Evidence for localized sources in contrast to massive regional biomass burning,2021,Environmental Pollution,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0269749120366471,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85095811256&origin=inward,7,2025-04-16T06:25:17Z,Article,10.1016/j.envpol.2020.115958,0269-7491,https://api.elsevier.com/content/abstract/scopus_id/85095811256,268,NA,NA,NA,43,10.75,43,1,4,NA,NA,NA
