"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"461",4,"R Akter, A Raihan","Exploring the impact of forest plantation on climate change mitigation and sustainable development",2024,"The International Conference on New Quality …","researchgate.net","https://www.researchgate.net/profile/Asif-Raihan-2/publication/384634810_Exploring_the_impact_of_forest_plantation_on_climate_change_mitigation_and_sustainable_development/links/67004211f599e0392fb6719e/Exploring-the-impact-of-forest-plantation-on-climate-change-mitigation-and-sustainable-development.pdf","https://scholar.google.com/scholar?cites=13506222682831907764&as_sdt=2005&sciodt=0,5&hl=en",735,"PDF",NA,NA,NA,NA,NA,NA,NA,4,4,2,2,1,"… Unveiling the spillover effects of democracy and renewable energy consumption on the environmental quality of BRICS countries: A new insight from different quantile regression …","https://www.researchgate.net/profile/Asif-Raihan-2/publication/384634810_Exploring_the_impact_of_forest_plantation_on_climate_change_mitigation_and_sustainable_development/links/67004211f599e0392fb6719e/Exploring-the-impact-of-forest-plantation-on-climate-change-mitigation-and-sustainable-development.pdf","https://scholar.google.com/scholar?q=related:tOuEk_i9b7sJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","exploring the impact of forest plantation on climate change mitigation and sustainable development","paper_625"
"462",120,"E Souza-Rodrigues","Deforestation in the Amazon: A unified framework for estimation and policy analysis",2019,"The Review of Economic Studies","academic.oup.com","https://academic.oup.com/restud/article-abstract/86/6/2713/5232206","https://scholar.google.com/scholar?cites=7713775006197094332&as_sdt=2005&sciodt=0,5&hl=en",408,NA,"10.1093/restud/rdy070/30302478/rdy070",NA,NA,NA,NA,NA,NA,120,20,120,1,6,"Deforestation is a matter of pressing global concern, yet surprisingly little is known about the relative efficacy of various policies designed to combat it. This article sets out a framework …","https://academic.oup.com/restud/advance-article-pdf/doi/10.1093/restud/rdy070/30302478/rdy070.pdf","https://scholar.google.com/scholar?q=related:vBeqsX_VDGsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","deforestation in the amazon: a unified framework for estimation and policy analysis","paper_399"
"463",0,"E. Ayoub","Log Loading Automation for Timber-Harvesting Industry",2024,"Proceedings - IEEE International Conference on Robotics and Automation",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202453244&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85202453244&origin=inward",49,"Conference Paper","10.1109/ICRA57147.2024.10610808","1050-4729","https://api.elsevier.com/content/abstract/scopus_id/85202453244",NA,NA,17920,"17926",0,0,0,1,1,NA,NA,NA,"scopus","log loading automation for timber-harvesting industry","paper_922"
"464",130,"J Börner, S Wunder, S Wertz-Kanounnikoff…","Forest law enforcement in the Brazilian Amazon: Costs and income effects",2014,"Global Environmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959378014000879","https://scholar.google.com/scholar?cites=4830489964472008744&as_sdt=2005&sciodt=0,5&hl=en",656,NA,NA,NA,NA,NA,NA,NA,NA,130,11.82,33,4,11,"… element of Brazil's anti-deforestation action plan. However, … We validate our model, based on historical deforestation and … spatial patterns of both deforestation and inspection costs …",NA,"https://scholar.google.com/scholar?q=related:KIBxlwdZCUMJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","forest law enforcement in the brazilian amazon: costs and income effects","paper_674"
"465",145,"K Sivaramakrishnan","Crafting the public sphere in the forests of West Bengal: Democracy, development, and political action",2000,"American Ethnologist","Wiley Online Library","https://anthrosource.onlinelibrary.wiley.com/doi/abs/10.1525/ae.2000.27.2.431","https://scholar.google.com/scholar?cites=13597834289451239040&as_sdt=2005&sciodt=0,5&hl=en",91,NA,"10.1525/ae.2000.27.2.431",NA,NA,NA,NA,NA,NA,145,5.8,145,1,25,"… The committee leaders unambiguously drew upon the shared experiences of deforestation, of temporary gains too soon dissipated, benefits flowing to outsiders, and a politics of place …","https://scholar.google.com/scholar?output=instlink&q=info:gAZe6T02tbwJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=1714627461530405851&oi=lle","https://scholar.google.com/scholar?q=related:gAZe6T02tbwJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","crafting the public sphere in the forests of west bengal: democracy, development, and political action","paper_321"
"466",11,"J Levin","Comparison of Foresty Laws in the United States and Brazil as They Promote Deforestation in Southeastern Alaska and the Amazon Basin",1990,"Hastings Int'l &Comp. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/hasint14&section=56","https://scholar.google.com/scholar?cites=2394498161231564889&as_sdt=2005&sciodt=0,5&hl=en",612,NA,NA,NA,NA,NA,NA,NA,NA,11,0.31,11,1,35,"… several of the causes of deforestation in the Tongass National Forest … elections in October 1990 also cast doubt on the likelihood that Collor's reforms will be successful. Local elections …","https://repository.uclawsf.edu/cgi/viewcontent.cgi?article=1313&context=hastings_international_comparative_law_review","https://scholar.google.com/scholar?q=related:WZCIG2T3OiEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","comparison of foresty laws in the united states and brazil as they promote deforestation in southeastern alaska and the amazon basin","paper_284"
"467",167,"C Luttrell, IAP Resosudarmo, E Muharrom…","The political context of REDD+ in Indonesia: Constituencies for change",2014,"Environmental science & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1462901112001724","https://scholar.google.com/scholar?cites=8851551983342009514&as_sdt=2005&sciodt=0,5&hl=en",632,NA,NA,NA,NA,NA,NA,NA,NA,167,15.18,42,4,11,"… emissions from deforestation and forest degradation (REDD+). … (MPs) to direct elections, the link between parliament and … elections in April 2009 and provincial gubernatorial elections …",NA,"https://scholar.google.com/scholar?q=related:qjwBnqEH13oJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the political context of redd+ in indonesia: constituencies for change","paper_1405"
"468",7,"F Khalid, MB Taj, A Jamil, H Kamal, T Afzal…","Deforestation Dynamics in Pakistan: A Critical Review: Deforestation Dynamics",2020,"Proceedings of the …","ppaspk.org","http://www.ppaspk.org/index.php/PPAS-B/article/view/4","https://scholar.google.com/scholar?cites=7723165887943028155&as_sdt=2005&sciodt=0,5&hl=en",414,NA,NA,NA,NA,NA,NA,NA,NA,7,1.4,1,6,5,"… green capitals which is facing deforestation. Bare lots and … The present study deals with the dynamics of deforestation in … , and governance impacts of deforestation. The literature has …","https://www.ppaspk.org/index.php/PPAS-B/article/download/4/3","https://scholar.google.com/scholar?q=related:uy1CvHQyLmsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","deforestation dynamics in pakistan: a critical review: deforestation dynamics","paper_382"
"469",142,"P. Arellano","Detecting the effects of hydrocarbon pollution in the Amazon forest using hyperspectral satellite images",2015,"Environmental Pollution",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0269749115002754","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84930960463&origin=inward",8,"Article","10.1016/j.envpol.2015.05.041","0269-7491","https://api.elsevier.com/content/abstract/scopus_id/84930960463",205,NA,225,"239",142,14.2,142,1,10,NA,NA,NA,"scopus","detecting the effects of hydrocarbon pollution in the amazon forest using hyperspectral satellite images","paper_462"
"470",141,"P Ploton, R Pélissier, C Proisy, T Flavenot…","Assessing aboveground tropical forest biomass using Google Earth canopy images",2012,"Ecological …","Wiley Online Library","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/11-1606.1","https://scholar.google.com/scholar?cites=8633516096688050974&as_sdt=2005&sciodt=0,5&hl=en",928,NA,"10.1890/11-1606.1",NA,NA,NA,NA,NA,NA,141,10.85,28,5,13,"… assess forest carbon stock variations induced by deforestation and … Plots from the 2010 field campaign were all oriented toward … Plots from the 2009 campaign had a random orientation, …","https://www.academia.edu/download/46376647/Assessing_aboveground_tropical_forest_bi20160610-24284-118r92f.pdf","https://scholar.google.com/scholar?q=related:HlO1ySVp0HcJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","assessing aboveground tropical forest biomass using google earth canopy images","paper_128"
"471",1,"K Dooley","Avoiding Deforestation and Degradation",2009,"FERN, December","fern.org","https://www.fern.org/fileadmin/uploads/fern/Documents/counting%20the%20cost.pdf","https://scholar.google.com/scholar?cites=10153424900052614620&as_sdt=2005&sciodt=0,5&hl=en",221,"PDF",NA,NA,NA,NA,NA,NA,NA,1,0.06,1,1,16,"… that attributing a price to forest carbon will not be enough to … the impact of trading forest carbon credits on carbon markets, … Greenpeace, an environmental campaign group working on …","https://www.fern.org/fileadmin/uploads/fern/Documents/counting%20the%20cost.pdf","https://scholar.google.com/scholar?q=related:3P09xSY26IwJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","avoiding deforestation and degradation","paper_161"
"472",4,"V. Soininen","Predicting Growth of Individual Trees Directly and Indirectly Using 20-Year Bitemporal Airborne Laser Scanning Point Cloud Data",2022,"Forests",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144626458&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144626458&origin=inward",72,"Article","10.3390/f13122040","1999-4907","https://api.elsevier.com/content/abstract/scopus_id/85144626458",13,"12",NA,NA,4,1.33,4,1,3,NA,NA,NA,"scopus","predicting growth of individual trees directly and indirectly using 20-year bitemporal airborne laser scanning point cloud data","paper_1075"
"473",160,"S.N. Beegum","Spatial distribution of aerosol black carbon over India during pre-monsoon season",2009,"Atmospheric Environment",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S1352231008010753","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=58649102899&origin=inward",10,"Article","10.1016/j.atmosenv.2008.11.042","1352-2310","https://api.elsevier.com/content/abstract/scopus_id/58649102899",43,"5",1071,"1078",160,10,160,1,16,NA,NA,NA,"scopus","spatial distribution of aerosol black carbon over india during pre-monsoon season","paper_1259"
"474",0,"P Kabat, MO Andreae, MA Silva-Dias, JA Veraart…","The Amazon region: tropical deforestation, biogeochemical cycles and the climate",2003,NA,"research.wur.nl","https://research.wur.nl/en/publications/the-amazon-region-tropical-deforestation-biogeochemical-cycles-an",NA,322,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,22,"… The biogeochemical cycling of carbon, water, energy, aerosols, and trace gases in the Amazon Basin, and the interactions between deforestation, rainfall and climate were all …",NA,"https://scholar.google.com/scholar?q=related:ETXZTknBwG4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the amazon region: tropical deforestation, biogeochemical cycles and the climate","paper_1307"
"475",131,"D Herrera, A Pfaff, J Robalino","Impacts of protected areas vary with the level of government: Comparing avoided deforestation across agencies in the Brazilian Amazon",2019,"Proceedings of the National Academy of …","pnas.org","https://www.pnas.org/doi/abs/10.1073/pnas.1802877116","https://scholar.google.com/scholar?cites=14019082515635185019&as_sdt=2005&sciodt=0,5&hl=en",289,NA,"10.1073/pnas.1802877116",NA,NA,NA,NA,NA,NA,131,21.83,44,3,6,"… PAs avoid more internal deforestation than state PAs since … ,” more deforestation elsewhere, to “blockage,” less deforestation … Outside the region’s “arc of deforestation,” we confirm little …","https://www.pnas.org/doi/full/10.1073/pnas.1802877116","https://scholar.google.com/scholar?q=related:eyVTjUXJjcIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","impacts of protected areas vary with the level of government: comparing avoided deforestation across agencies in the brazilian amazon","paper_807"
