Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
290,"AP Gautam, GP Shivakoti…","A review of forest policies, institutions, and changes in the resource condition in Nepal",2004,International forestry …,ingentaconnect.com,https://www.ingentaconnect.com/content/cfa/ifr/2004/00000006/00000002/art00005,"https://scholar.google.com/scholar?cites=4638581830144150175&as_sdt=2005&sciodt=0,5&hl=en",895,,,,,,,,,290,13.81,97,3,21,… by widespread deforestation and forest degradation across the … rectify the problem through reforestation and afforestation also … ) after the restoration of democracy in the country in 1990. …,https://www.researchgate.net/profile/Ganesh-Shivakoti/publication/242661877_A_Review_of_Forest_Policies_Institutions_and_Changes_in_the_Resource_Condition_in_Nepal/links/0deec534b28aaccc17000000/A-Review-of-Forest-Policies-Institutions-and-Changes-in-the-Resource-Condition-in-Nepal.pdf,"https://scholar.google.com/scholar?q=related:n8pSJ5mNX0AJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
53,"J Zhang, M Kalacska, S Turner","Using Landsat Thematic Mapper records to map land cover change and the impacts of reforestation programmes in the borderlands of southeast Yunnan, China: 1990 …",2014,International Journal of Applied Earth …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0303243414000087,"https://scholar.google.com/scholar?cites=5000125036077577523&as_sdt=2005&sciodt=0,5&hl=en",438,,,,,,,,,53,4.82,18,3,11,"… Specifically, we focus on crop and forest classes to examine the direct impacts of state reforestation programmes on local LULCC. Due to a severe drought in 1997 and destructive …","https://scholar.google.com/scholar?output=instlink&q=info:M_XwfzoDZEUJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=8043845796256449259&oi=lle","https://scholar.google.com/scholar?q=related:M_XwfzoDZEUJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
146,JM Shandra,"The world polity and deforestation: a quantitative, cross-national analysis",2007,International journal of comparative sociology,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0020715207072157,"https://scholar.google.com/scholar?cites=13924655118638133495&as_sdt=2005&sciodt=0,5&hl=en",104,,10.1177/0020715207072157,,,,,,,146,8.11,146,1,18,"… deforestation. In doing so, I use data for up to 73 nations to examine the determinants of deforestation … hypotheses that all these organizations reduce deforestation. I also fi nd support …",https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=e19c242d10087e1731154f6cb0351e17ec5aa8f9,"https://scholar.google.com/scholar?q=related:9zBA7g1QPsEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
1,K Puzon,"Deforestation, economic prosperity, and political institutions in East Asia and the Pacific",2011,International Journal of Green Economics,inderscienceonline.com,https://www.inderscienceonline.com/doi/abs/10.1504/IJGE.2011.044236,"https://scholar.google.com/scholar?cites=12987691675535034106&as_sdt=2005&sciodt=0,5&hl=en",115,,10.1504/IJGE.2011.044236,,,,,,,1,0.07,1,1,14,"… Thus, the positive coefficient indicates that less democracy implies greater forest cover (less deforestation). This provides evidence for the argument on the existence of special interest …",,"https://scholar.google.com/scholar?q=related:-kaQZMSMPbQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
59,S Marquart-Pyatt,"A cross-national investigation of deforestation, debt, state fiscal capacity, and the environmental Kuznets Curve",2004,International Journal of Sociology,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/00207659.2004.11043128,"https://scholar.google.com/scholar?cites=683314849072096437&as_sdt=2005&sciodt=0,5&hl=en",54,,10.1080/00207659.2004.11043128,,,,,,,59,2.81,59,1,21,"… With the exception of measures pertaining to forests (both deforestation and forest stock) and democracy, the data used in this study are from World Bank sources (1997a, 1997b). …","https://scholar.google.com/scholar?output=instlink&q=info:tSSxIDyfewkJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=13527844866222279007&oi=lle","https://scholar.google.com/scholar?q=related:tSSxIDyfewkJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
83,"J Ribot, AM Larson",Reducing REDD risks: affirmative policy on an uneven playing field,2012,International Journal of the Commons,thecommonsjournal.org,https://www.thecommonsjournal.org/articles/322,"https://scholar.google.com/scholar?cites=16680251219497113297&as_sdt=2005&sciodt=0,5&hl=en",723,HTML,,,,,,,,83,6.38,42,2,13,"… -recent discourses of participation and democracy, the forestry policy environment rarely … such as Reduced Emissions from Degradation and Deforestation (REDD), which is ushering in …",https://www.thecommonsjournal.org/articles/322,"https://scholar.google.com/scholar?q=related:0dZmvhsofOcJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
82,"NC Ferreira, LG Ferreira, AR Huete…",An operational deforestation mapping system using MODIS data and spatial context analysis,2007,International Journal of …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/01431160600835861,"https://scholar.google.com/scholar?cites=1292917581031901047&as_sdt=2005&sciodt=0,5&hl=en",105,,10.1080/01431160600835861,,,,,,,82,4.56,21,4,18,"… In this study, we present a near‐real‐time automated deforestation mapping system for the Brazilian Amazon based on the analysis of spatial context information and MODIS Vegetation …",,"https://scholar.google.com/scholar?q=related:d4dDlbBd8REJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
54,"K Ogundari, AA Ademuwagun, OA Ajao",Revisiting Environmental Kuznets Curve in Sub-Sahara Africa: Evidence from deforestation and all GHG emissions from agriculture,2017,International Journal of …,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/IJSE-02-2015-0034/full/html,"https://scholar.google.com/scholar?cites=9555799387843499127&as_sdt=2005&sciodt=0,5&hl=en",130,,10.1108/IJSE-02-2015-0034,,,,,,,54,6.75,18,3,8,Purpose The purpose of this paper is to revisit the Environmental Kuznets Curve (EKC) model in Sub-Saharan Africa (SSA) countries by focusing on two indicators of environmental …,https://www.researchgate.net/profile/Kolawole-Ogundari/publication/312488606_Revisiting_Environmental_Kuznets_Curve_in_Sub-Sahara_Africa_Evidence_from_deforestation_and_all_GHG_emissions_from_agriculture/links/5aa09adfaca272d448b1a9fd/Revisiting-Environmental-Kuznets-Curve-in-Sub-Sahara-Africa-Evidence-from-deforestation-and-all-GHG-emissions-from-agriculture.pdf,"https://scholar.google.com/scholar?q=related:d5ROGeoEnYQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
2,"A Garba, UA Tama, AI Ammani","Deforestation, sectoral CO2 emissions and climate change nexus: Fresh evidence from Nigeria",2020,International Journal of …,researchgate.net,https://www.researchgate.net/profile/Auwal-Garba/publication/346672187_Deforestation_Sectoral_co_2_emissions_and_climate_change_nexus_Fresh_evidence_from_Nigeria/links/5fcddfd745851568d1469c38/Deforestation-Sectoral-co-2-emissions-and-climate-change-nexus-Fresh-evidence-from-Nigeria.pdf,"https://scholar.google.com/scholar?cites=9178928169177505891&as_sdt=2005&sciodt=0,5&hl=en",181,PDF,,,,,,,,2,0.4,1,3,5,"… woods fuel, embark on awareness campaign on the danger of desertification as it is associated with deforestation, encourage reforestation among rural dwellers and adopts sustainable …",https://www.researchgate.net/profile/Auwal-Garba/publication/346672187_Deforestation_Sectoral_co_2_emissions_and_climate_change_nexus_Fresh_evidence_from_Nigeria/links/5fcddfd745851568d1469c38/Deforestation-Sectoral-co-2-emissions-and-climate-change-nexus-Fresh-evidence-from-Nigeria.pdf,"https://scholar.google.com/scholar?q=related:Y-CmrokaYn8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
74,"E Hamunyela, P Brandt, D Shirima, HTT Do…","Space-time detection of deforestation, forest degradation and regeneration in montane forests of Eastern Tanzania",2020,International Journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0303243419310529,"https://scholar.google.com/scholar?cites=16275757615920337890&as_sdt=2005&sciodt=0,5&hl=en",187,HTML,,,,,,,,74,14.8,15,5,5,"… between 2001 and 2017, mainly led by deforestation (70 %). Small-… Our locally calibrated and validated deforestation map (… However, the shift of deforestation and forest degradation to …",https://www.sciencedirect.com/science/article/pii/S0303243419310529,"https://scholar.google.com/scholar?q=related:4lNKq1Eb3-EJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
70,"P Mfon, OA Akintoye, G Mfon, T Olorundami…",Challenges of deforestation in Nigeria and the millennium development goals,2014,International Journal of …,academia.edu,https://www.academia.edu/download/34118365/Challenges_of_Deforestation_in_Nigeria_and_the_Millennium_modern_scientific_press.pdf,"https://scholar.google.com/scholar?cites=11540723746278790171&as_sdt=2005&sciodt=0,5&hl=en",284,PDF,,,,,,,,70,6.36,14,5,11,"… Even the annual tree planting campaign, which was started by the Forestry Association of Nigeria in order to create awareness for tree planting has been hijacked by politicians. Of …",https://www.academia.edu/download/34118365/Challenges_of_Deforestation_in_Nigeria_and_the_Millennium_modern_scientific_press.pdf,"https://scholar.google.com/scholar?q=related:G9TcExrjKKAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
40,"F Sedano, S Lisboa, L Duncanson, N Ribeiro…",Monitoring intra and inter annual dynamics of forest degradation from charcoal production in Southern Africa with Sentinel–2 imagery,2020,International Journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0303243420303901,"https://scholar.google.com/scholar?cites=8246272820346293352&as_sdt=2005&sciodt=0,5&hl=en",306,HTML,,,,,,,,40,8,8,5,5,… of forest degradation in sub-Saharan Africa. We used multitemporal Sentinel-2 imagery to monitor and quantify forest degradation … 10 m resolution maps of forest degradation extent from …,https://www.sciencedirect.com/science/article/pii/S0303243420303901,"https://scholar.google.com/scholar?q=related:aAyzgXClcHIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
373,"S Sinha, C Jeganathan, LK Sharma…",A review of radar remote sensing for biomass estimation,2015,International Journal of …,Springer,https://link.springer.com/article/10.1007/s13762-015-0750-0?sa_campaign=email/event/articleAuthor/onlineFirst&error=cookies_not_supported&code=d6157dc3-1e7a-4b4e-8931-11df1ae239a2,"https://scholar.google.com/scholar?cites=31386282970277908&as_sdt=2005&sciodt=0,5&hl=en",329,,10.1007/s13762-015-0750-0,,,,,,,373,37.3,93,4,10,"… In context to the climate change mitigation mechanisms like REDD (reducing emissions from deforestation and forest degradation), an extensive forest monitoring campaign is …",https://www.academia.edu/download/65232580/12_Sinha_etal_2015_Review_Radar_RemoteSensing_IJEST2015.pdf,"https://scholar.google.com/scholar?q=related:FGhDd6iBbwAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,"M Ji, H Xie, J Oberst, Q Xu, Y Sun, S Liu, C Liu…","Deforestation detection from spaceborne full-waveform laser altimetry, incorporating terrain effects: A case study in Porto Velho, Brazil",2024,International Journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1569843224002152,,337,HTML,,,,,,,,0,0,0,8,1,"… Although the proposed algorithm is expected to perform better with GLAS data, the available ground-truth data were limited during the GLAS campaign, which was beyond the scope …",https://www.sciencedirect.com/science/article/pii/S1569843224002152,"https://scholar.google.com/scholar?q=related:BRRR_VNVk04J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
91,"KK Islam, GMM Rahman, T Fujiwara…",People's participation in forest conservation and livelihoods improvement: experience from a forestry project in Bangladesh,2013,International Journal of …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/21513732.2012.748692,"https://scholar.google.com/scholar?cites=3539967578032733571&as_sdt=2005&sciodt=0,5&hl=en",394,,10.1080/21513732.2012.748692,,,,,,,91,7.58,23,4,12,… “ The notion of participation in primary education in Uganada: democracy in school governance ” . In Paper presented at: British Association for International and Comparative Education …,https://www.tandfonline.com/doi/pdf/10.1080/21513732.2012.748692,"https://scholar.google.com/scholar?q=related:g30KtcF9IDEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
