"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"713",0,"Amadori, G","Gaming for Ecological Activism: A Multidimensional Model for Networks Articulated Through Video Games",2024,"GAMES AND CULTURE","SAGE PUBLICATIONS INC","http://dx.doi.org/10.1177/15554120231170141",NA,NA,"Article","10.1177/15554120231170141","1555-4120",NA,19,"5",551,"570",NA,NA,NA,NA,NA,"In the past 2 decades, reflections on video games' ideological and political aspects-and their overarching media ecosystems-have grown. Despite this, few contributions focus on environmental issues, mainly empirically-oriented studies or ecocritical contributions vis-a-vis shared models and systematizations. Starting from the To The Last Tree Standing campaign carried out in 2017 for Greenpeace Poland to stop the deforestation of the Bialowieza forest, this research sets out to elaborate an analytical model to outline the constitutive dimensions to be taken into account in analyses of how video games and environmental activism can intersect in a specific intentional communicative instance. The results, which relied on semi-structured interviews with executives and designers (n = 3) and inductive thematic analysis and sentiment analysis of the YouTube comments, delineate three initial categories (controversy, campaign network, and game ecosystem). This evidence highlights new development trajectories for studying the intersection between the gaming world and ecological activism.",NA,NA,"webofscience","gaming for ecological activism: a multidimensional model for networks articulated through video games","paper_713"
"714",8,"Ghosh, SS; Khati, U; Kumar, S; Bhattacharya, A; Lavalle, M","Gaussian process regression-based forest above ground biomass retrieval from simulated L-band NISAR data",2023,"INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION","ELSEVIER","http://dx.doi.org/10.1016/j.jag.2023.103252",NA,NA,"Article","10.1016/j.jag.2023.103252","1569-8432",NA,118,NA,NA,NA,NA,NA,NA,NA,NA,"Accurate mapping of forest above ground biomass (AGB) is essential for understanding changes in the rate of ecosystem processes such as biomass productivity, litter productivity, actual litter decomposition, and potential litter decomposition during secondary succession. They also play a vital role in evaluating forest carbon pools. This study presents a Matern kernel-based Gaussian process regression (GPR) approach for biomass estimation integrating Synthetic Aperture Radar (SAR) backscatter intensities with LiDAR measurements. We use the backscatter intensities from five scenes of L-band Uninhabited Aerial Vehicle Synthetic Aperture Radar (UAVSAR) simulated NISAR data collected during the 2019 AM-PM NASA airborne campaign. The biomass map derived from LVIS (Land, Vegetation, and Ice Sensor) Lidar point clouds over the Lenoir landing site, Alabama, was used with these simulated NISAR data. We have utilized the GPR model to estimate the AGB of the entire forest alongside the major forest classes in the study area, namely deciduous, evergreen, and woody wetlands. To examine the dependency of the model on acquisition conditions, we calibrated and validated our proposed model utilizing scene combinations. The experiment shows that multiple-scene retrieval delivered improved AGB estimates compared to single-scene retrieval. We evaluated the efficacy of the GPR model for three AGB ranges, i.e., (i) 8 to 100 Mg ha-1, (ii) 8 to 230 Mg ha-1, and (iii) 8 to 470 Mg ha-1 at 20 m, 30 m, 50 m and 100 m spatial resolution, respectively. The results indicate that the RMSE incurred by the GPR model for all these AGB ranges seemed to reduce as we increased spatial extent or reduced spatial resolution from 20 m to 100 m. Further, we demonstrate the performance of the optimized GPR model to retrieve AGB within the biomass range of 8 Mg ha-1 to 100 Mg ha-1 for all the above-mentioned forest types. Finally, this research highlights the advantages of the Matern kernel-based GPR model over other statistical regression models towards improved AGB mapping.",NA,NA,"webofscience","gaussian process regression-based forest above ground biomass retrieval from simulated l-band nisar data","paper_714"
"715",8,"Lee, SK; Fatoyinbo, T; Qi, WL; Hancock, S; Armston, J; Dubayah, R","GEDI AND TANDEM-X FUSION FOR 3D FOREST STRUCTURE PARAMETER RETRIEVAL",2018,"IGARSS 2018 - 2018 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM","IEEE",NA,NA,NA,"Proceedings Paper",NA,"2153-6996",NA,NA,NA,380,"382",NA,NA,NA,NA,NA,"Three dimensional forest structure parameters are important components for understanding of the global forest carbon storage and cycle, as well as climate changes. Polarimetric SAR Interferometry (Pol-InSAR) techniques and waveform lidar have been widely and successfully used for extracting 3D forest structure profiles by means of both SAR and lidar airborne systems, but individually. Fusing both spaceborne SAR and lidar data sets and developing new merging algorithms are critical to measure global forest biomass and to understand terrestrial carbon dynamics. We have used GEDI (Global Ecosystem Dynamics Investigator) simulation data from NASA's LVIS (Land, Vegetation, and ICE sensor) and spaceborne SAR data from DLR's TanDEM-X at HH polarization over NASA AfriSAR campaign test sites, Gabon.",NA,NA,"webofscience","gedi and tandem-x fusion for 3d forest structure parameter retrieval","paper_715"
"716",361,"J Ebeling, M Yasué","Generating carbon finance through avoided deforestation and its potential to create climatic, conservation and human development benefits",2008,"… Transactions of the Royal Society B …","royalsocietypublishing.org","https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2007.0029","https://scholar.google.com/scholar?cites=14289568765865583954&as_sdt=2005&sciodt=0,5&hl=en",333,NA,"10.1098/rstb.2007.0029",NA,NA,NA,NA,NA,NA,361,21.24,181,2,17,"… in deforestation rates could generate billions of Euros annually for tropical forest conservation… These include providing sufficient incentives while only rewarding deforestation reductions …","https://royalsocietypublishing.org/doi/full/10.1098/rstb.2007.0029","https://scholar.google.com/scholar?q=related:UmXvShW_TsYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","generating carbon finance through avoided deforestation and its potential to create climatic, conservation and human development benefits","paper_716"
"717",3,"RM Gleiser","Geoprocessing and expected distribution of diseases (including deforestation, global warming, and other changes)",2016,"Arthropod borne diseases","Springer","https://link.springer.com/chapter/10.1007/978-3-319-13884-8_37","https://scholar.google.com/scholar?cites=13853353706756551980&as_sdt=2005&sciodt=0,5&hl=en",752,NA,"10.1007/978-3-319-13884-8_37",NA,NA,NA,NA,NA,NA,3,0.33,3,1,9,"… of Peru, there was a malaria outbreak over a decade after intense deforestation periods. … gambiae sl from Africa; the vector was removed by an eradication campaign in 1940. Models …",NA,"https://scholar.google.com/scholar?q=related:LLUQT8z_QMAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","geoprocessing and expected distribution of diseases (including deforestation, global warming, and other changes)","paper_717"
"718",2,"Bernardo, AA","Georeferencing and characterization of nesting trees of commonly traded wild birds (Blue-naped Parrot Tanygnathus lucionensis and Hill Myna Gracula religiosa) in Talakaigan Watershed Aborlan, Palawan, Philippines",2016,"PALAWAN SCIENTIST","WESTERN PHILIPPINES UNIV",NA,NA,NA,"Article",NA,"2467-5903",NA,8,NA,13,"30",NA,NA,NA,NA,NA,"Forest degradation endangers the survival of nesting trees in the wild. Despite this threat, the nesting trees that support the commonly traded birds in Talakaigan Forest are not well documented. Hence, the study was conducted to provide information on the characteristics, species composition and geographical distribution of nesting trees. The study was participated by the indigenous Tagbanua bird poachers in the area. Preliminary information was obtained using key informant interview and focused group discussion. Appropriate parabiology training was conducted to equip the participants with practical skills needed in the data gathering. The study unfolded that there were only two species of birds commonly poached in the watershed, the Tanygnathus lucionensis and Gracula religiosa. These birds nest only on four species of trees which typically towers above the canopy layer. Remarkably, more than 60% of the recorded nesting trees belong to a single species of tree, the Koompassia excelsa. The GIS analysis unveiled that most nesting trees were located in the interior part of the forest. The skill needed to venture into the jungle highlights the role of Tagbanua Tribesmen in the poaching activity in the area. The study recommends an education campaign, enforcement of relevant environmental laws as well as conservation activities focusing on both the nest trees and the poached bird species to be implemented in the area.",NA,NA,"webofscience","georeferencing and characterization of nesting trees of commonly traded wild birds (blue-naped parrot tanygnathus lucionensis and hill myna gracula religiosa) in talakaigan watershed aborlan, palawan, philippines","paper_718"
"719",0,"A Dantani, AH Tadda","Geospatial Analysis Of Deforestation In Falgore Game Reserve, Kano State Nigeria",2025,NA,"researchgate.net","https://www.researchgate.net/profile/Abdulmalik-Dantani/publication/389889954_Geospatial_Analysis_Of_Deforestation_In_Falgore_Game_Reserve_Kano_State_Nigeria/links/67d712c67c5b5569dcbf8813/Geospatial-Analysis-Of-Deforestation-In-Falgore-Game-Reserve-Kano-State-Nigeria.pdf",NA,332,"PDF",NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,"… cover changes using NDVI as a deforestation monitoring indicator. Vegetation cover was … The observed changes in vegetation were attributed to deforestation, fuelwood harvesting, …","https://www.researchgate.net/profile/Abdulmalik-Dantani/publication/389889954_Geospatial_Analysis_Of_Deforestation_In_Falgore_Game_Reserve_Kano_State_Nigeria/links/67d712c67c5b5569dcbf8813/Geospatial-Analysis-Of-Deforestation-In-Falgore-Game-Reserve-Kano-State-Nigeria.pdf","https://scholar.google.com/scholar?q=related:XuXKGfUYSvoJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","geospatial analysis of deforestation in falgore game reserve, kano state nigeria","paper_719"
"720",136,"B Heinz, R Lee","Getting down to the meat: The symbolic construction of meat consumption",1998,"Communication Studies","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/10510979809368520","https://scholar.google.com/scholar?cites=13446296972099023579&as_sdt=2005&sciodt=0,5&hl=en",983,NA,"10.1080/10510979809368520",NA,NA,NA,NA,NA,NA,136,5.04,68,2,27,"… A popular advertising campaign for the beef industry emphasizes the slogan, ""Beef. Jr\.It's What's For Dinner"" This advertising campaign stresses the central role meat, particularly red …","https://scholar.google.com/scholar?output=instlink&q=info:23JfxtrXmroJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=460253122591976780&oi=lle","https://scholar.google.com/scholar?q=related:23JfxtrXmroJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","getting down to the meat: the symbolic construction of meat consumption","paper_720"
"721",0,"M Myers","Getting the message across: using rural radio to promote reforestation in Mali.",1999,NA,"cabidigitallibrary.org","https://www.cabidigitallibrary.org/doi/full/10.5555/19990613425",NA,969,"CITATION","10.5555/19990613425",NA,NA,NA,NA,NA,NA,0,0,0,1,26,"A paper reprinted from the Rural Extension Bulletin - Reading University (1998, June), describing the use of radio to promote a campaign on natural regeneration of forests in Mali. …",NA,"https://scholar.google.com/scholar?q=related:tscvEKKuwKkJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","getting the message across: using rural radio to promote reforestation in mali.","paper_721"
"722",0,"G. Teddy","Ghana's Response to national emergencies and disaster Management: An advocacy for a multisectoral approach",2016,"Society of Petroleum Engineers - SPE African Health, Safety, Security and Environment and Social Responsibility Conference and Exhibition 2016",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040369880&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040369880&origin=inward",173,"Conference Paper","10.2118/183605-ms",NA,"https://api.elsevier.com/content/abstract/scopus_id/85040369880",NA,NA,279,"288",0,0,0,1,9,NA,NA,NA,"scopus","ghana's response to national emergencies and disaster management: an advocacy for a multisectoral approach","paper_722"
"723",92,"B. Gaubert","Global atmospheric CO2 inverse models converging on neutral tropical land exchange, but disagreeing on fossil fuel and atmospheric growth rate",2019,"Biogeosciences",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060165561&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060165561&origin=inward",10,"Article","10.5194/bg-16-117-2019","1726-4170","https://api.elsevier.com/content/abstract/scopus_id/85060165561",16,"1",117,"134",92,15.33,92,1,6,NA,NA,NA,"scopus","global atmospheric co2 inverse models converging on neutral tropical land exchange, but disagreeing on fossil fuel and atmospheric growth rate","paper_723"
"724",71,"R Neudert, JU Ganzhorn, F Waetzold","Global benefits and local costs–The dilemma of tropical forest conservation: A review of the situation in Madagascar",2017,"Environmental Conservation","cambridge.org","https://www.cambridge.org/core/journals/environmental-conservation/article/global-benefits-and-local-costs-the-dilemma-of-tropical-forest-conservation-a-review-of-the-situation-in-madagascar/D6649BF8B433270D4BA4387AE3D9455B","https://scholar.google.com/scholar?cites=15137743911818065872&as_sdt=2005&sciodt=0,5&hl=en",534,NA,NA,NA,NA,NA,NA,NA,NA,71,8.88,24,3,8,"… to support forest conservation. In this literature review, we contrast cost–benefit analyses … forest conservation with: (1) the actual burdens and (2) the actual gains of forest conservation …","https://scholar.archive.org/work/lzlbu36ktvfkhouy57nkj7gvj4/access/wayback/https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D6649BF8B433270D4BA4387AE3D9455B/S0376892916000552a.pdf/div-class-title-global-benefits-and-local-costs-the-dilemma-of-tropical-forest-conservation-a-review-of-the-situation-in-madagascar-div.pdf","https://scholar.google.com/scholar?q=related:0He_dOIRFNIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","global benefits and local costs–the dilemma of tropical forest conservation: a review of the situation in madagascar","paper_724"
